Filename,Checked,Keywords
FCC_KDB_for_PAG_List_docx.txt,"Internal, Update, Wireless, Mandatory, All, BT, NFC, WWAN, WiGig, Other, New","list, pag, approval, guidance, fcc, na, pre, commission, additional, date, process, version, yes, 2018, comments, indicate, procedure, product, sample, updated, v16r04, 28, 388624, change, completion, compliance, deliverable, equipment, exposure, kdb, oversight, plan, products, required, requirement, requirements, resources, rf, scope, section, space, stakeholder, time, white, wsd, 15, action, added, authorization, battery, block, bulletin, certain, certification, changes, configuration, current, cut, d02, device, devices, documents, existing, function, hard, inform, iot, issued, lead, longer, needed, operating, procedures, psu, regulation, soft, specifications, subpart, tcbs, technologies, title, total, transition, v16r03, ws, 01, 01d47040, 09, 181030, 30, 62fb4800, 964, 98, able, address, agile, allowed, applicable, applications, apply, area, ask, assistance, based, bids, bodies, cerified, certified, certify, changed, cid, cindy, client, concerns, considered, contacts, continue, continuing, cord, cross, cycle, declaration, defined, deliverables, dell, detailed, developed, distribution, document, documentation, dt, effective, embed, embedded, enforcement, engineer, engineering, establishing, explanation, external, final, fully, functional, functions, government, grantee, help, host, image002, impact, implementation, include, indirectly, initially, internal, inventory, items, jpg, keyword, known, lab, label, links, mandatory, market, module, necessary, new, normal, note, noted, notice, number, october, odm, oet, office, packaging, partial, pba, pc, permit, permits, place, platform, preapproval, previous, prior, provide, qty, quality, questions, rce, reference, registration, regulatory, released, reminder, removed, report, require, review, revision, rfid, rules, salinas, search, ship, specifies, specify, stakeholders, standards, status, submit, surveillance, target, targeted, tcb, team, teams, technical, technology, telecommunications, test, tp, type, types, voluntary, weeks, wimax, wlan"
Japan_METI_update_for_the_safety_standard_J60950_1_H26__docx.txt,,"j60950, standard, appliances, electrical, materials, products, 01, h26, specified, version, 2017, july, h22, japan, pse, safety, 2014, bulletin, meti, non, iec, mark, date, information, requirement, 30, appendix, authority, circle, comply, diamond, economy, fall, industry, items, june, latest, ministry, required, subject, trade, 12, 60950, ac, act, adapter, carry, certified, compliance, dc, designated, effective, enforcement, harmonized, international, necessary, number, printer, reference, report, revised, shipped, updates, used, valid, years, 10, 116, 14, 141001, 2001, 2005, 341, 457, actions, adapters, amendment, application, apply, approval, area, author, categories, cause, certificate, certificates, chang, change, computer, conditions, contacts, continue, description, details, displays, distribution, documents, dow, effect, english, establishing, external, file, follow, fulfill, grs, guide, hazards, impact, impacts, implementation, internal, interpretation, issued, ite, january, japanese, kept, keyword, likely, lin, linda_ch, methods, ministerial, names, need, needs, numbers, obtain, operations, order, ordinance, page, particularly, period, peripheral, present, process, product, projector, projectors, provides, reflect, regulation, regulatory, released, remaining, remains, require, requires, revision, search, section, shirley, source, standand, start, starting, statutory, structures, suitable, summary, table, taking, technical, text, title, transition, trend, type, unchanged, update, updated, use, withdraw, withdrawn, words"
Argentina___resolution_404_2015__resolution_75_2016_docx.txt,"Internal, Safety, Mandatory, Tower, AIO, Fixed, ServerB, Display, Imaging, Projector, Ext, Int, Sustaining","certification, resolution, argentina, sample, 2017, 2015, 2016, 404, additional, april, mra, plan, yes, 30, 75, approved, based, bodies, change, comments, date, dell, new, product, required, 29, certificates, deliverable, issued, published, resources, set, 90, action, article, battery, block, bulletin, certified, completion, compliance, configuration, country, foreign, impact, iot, lead, mutual, needed, process, products, psu, recognition, record, requirement, requirements, scope, september, specifications, stakeholder, test, time, total, valid, validation, ws, year, 02, 06, 12, 161206, 23, 25, accommodating, actions, address, agile, agreement, agreements, applies, approach, area, assuming, authority, availability, avoid, begin, bids, brandt, business, changed, client, commerce, concerns, conducted, contacts, contingency, cord, core, current, cut, day, days, declaration, defined, deliverables, distribution, documentation, documents, dt, effective, end, engineer, establishes, expiration, external, final, function, government, grs, guidance, hard, impacts, include, indicate, initial, initially, instead, internal, inventory, jan, keyword, label, local, lose, mandatory, mean, mras, note, number, odm, packaging, pc, period, platform, position, previous, probably, properly, provide, provided, qty, quality, questions, recognized, reduced, registration, regulatory, released, remain, report, resulting, revoked, revoking, rfid, ruth, samples, search, secretariat, sheet, ship, soft, specify, stakeholders, sustaining, targeted, team, teams, terminates, th, title, tracking, transition, turn, updated, voluntary, wlan, work, working"
TCO_Gen_8_Standard_Displays_docx.txt,"Internal, Manufacturing, Update, EMC, Safety, Materials, Energy, Voluntary, Display, Ext, Pwr, New, Sustaining","tco, product, certified, products, certification, ensure, label, requirements, com, dell, team, compliance, deliverable, generation, list, packaging, report, yes, comments, dec, displays, test, application, change, documents, factories, https, information, manufacturing, marketing, marks, pdf, plan, power, process, required, requirement, standard, 2018, additional, battery, benchmark, brand, environmental, existing, form, gen8, indicate, new, provide, reports, responsible, sample, ser, suppliers, tcocertified, time, transition, 12, 2019, accepted, according, apply, case, changes, communicate, current, data, date, defined, ergonomics, estar, external, files, final, following, greenscreen, internal, legible, minium, need, option, owner, performance, period, permenant, regulatory, resources, socially, standards, substance, substitution, supply, sustainability, user, verification, 12mm, 17025, 5mm, 60950, accept, acceptance, accredited, action, align, appear, applications, artwork, assembly, attached, available, block, bulletin, cable, certificate, certificates, color, comply, configuration, contact, control, copy, cord, core, csr, cut, december, declaration, design, development, display, document, ea, effective, end, energy, engineer, environmentally, extension, factory, function, functional, grace, hard, hazardous, holder, hormonized, housing, iec, impact, implemented, included, includes, insulations, integrated, inventory, iot, iso, issued, labs, lead, lifetime, listed, months, needed, note, nov, package, panel, pg, physical, pixels, plasticizer, plasticizers, prior, psu, public, rce, reduction, regulation, remain, reporting, retail, revision, safety, sales, score, screen, self, service, sites, soft, specification, specifications, stakeholder, standalone, status, substances, teams, temporary, testing, title, total, update, updated, updates, valid, vendors, version, website, work, ws, 01, 01d47d39, 150, 180908, 20, 20th, 2yrs, 314d1490, 4th, 76, 78, able, accordingly, acoustic, acoustics, adapters, adding, address, affairs, agile, alignment, alternative, andreas, annual, annually, applicants, applies, applying, apprear, approved, april, area, assessment, assigned, assistance, audit, august, automatically"
Japan_Top_Runner_JEL_on_MDU_Storage___Phase_3_Compliance_docx.txt,"ISG, Storage, New, Market, Market, Update, Energy, Yes, Mandatory","energy, category, data, compliance, scope, target, efficiency, disclosure, japan, number, hdd, storage, government, april, average, measurement, rdoc, report, 2022, 2023, capacity, compliant, models, online, power, weighted, 2024, case, date, disk, enclosure, env0379, non, required, requirements, year, collect, drives, maximum, new, product, rce, regulation, bulletin, current, drive, enclosures, ln, phase, products, program, revision, sales, wireless, 15, action, exp, expansion, gb, law, marketing, measure, model, 11, 29, 5in, 75mm, arm, complete, comply, consumption, device, disclose, disclosed, existing, external, final, idle, jel, local, request, requirement, runner, shirota, sold, team, update, version, width, yes, 2021, 30, announcement, apr, calculation, categories, change, delete, dell, details, disks, eol, example, extensive, formula, hdds, ii, information, initial, iv, main, mandatory, manufacture, manufacturer, measured, order, penalties, platforms, possible, process, public, requires, ro, size, task, test, total, upload, vi, 10, 10k, 12, 1500w, 19, 1gb, 1m, 20, 2019, 24, 24091, 31, 7200, 98, acceptable, add, august, available, backup, base, buffer, business, calculate, cash, check, com, configuration, confluence, controller, cord, cuboid, described, documents, draft, emc, emerald, enforcement, english, environment, fine, fluctuation, follow, frequency, hci, https, iec, iii, immediately, impact, incl, industry, installations, iot, iso, items, japanese, jp, jpy, june, kazuhiko, key, length, march, mdu, memory, middle, needed, note, odm, plan, platter, post, powered, prepare, protection, provide, psu, rate, reference, regulatory, representative, rotation, rpm, sale, seconds, set, snia, ssd, surveillance, table, technical, template, units, usd, voluntary, web, ws, www, 000294458, 00170, 003, 01, 01235, 01547, 14, 17, 180210, 18c, 1990, 2011, 2015, 2205, 23, 28c, 28jel, 28storage, 52131, 56, 60, 75, 80"
British_Columbia_Small_Battery_Charger_Regulation_docx.txt,"Internal, Energy, Mandatory, New","battery, california, charger, british, columbia, label, systems, products, regulation, small, cec, charging, product, registered, requirements, additional, canada, regulatory, bulletin, mark, sold, test, 2016, 2kw, regulations, adopting, bc, ca, comments, compliance, consumer, efficiency, electronic, energy, equirements, input, power, registration, required, ship, actions, base, change, cumentation, current, data, date, deliverable, dell, devices, doc, impacted, listed, marking, nfiguration, notebook, packaging, requirement, sample, yes, 0000, 101, 14, 381, affixed, applies, automatically, batteries, black, capacity, circuits, completion, computers, contain, containing, control, covered, covers, csa, cut, determining, egistration, environmental, gov, hard, http, identical, internal, lead, manufactured, meet, method, mobile, models, pal, phones, place, platform, reference, running, search, shipping, specify, supplies, tablets, text, time, title, total, uninterruptible, white, workstations, ww, 01, 02b, 05, 110415, 150420, 1601, 1608, 18, 20, 2012, 2015, 30, 306, 307, 5mm, acstestlab, action, adapter, added, adopted, affairs, aio, applianc, application, apply, applying, area, artwork, aspx, audit, behalf, bids, block, business, ce, chargers, chassis, circle, circuit, click, client, code, com, comment, component, confirm, contacts, cord, country, cstl, currently, days, defined, description, details, distribution, documents, dt, effective, end, eng0004221, eng0011725, enter, es, example, external, faq, final, furler, g3515, guide, impact, impacts, include, information, inside, inventory, issued, january, joint, kb, keyword, labeled, legible, letters, leveraged, listing, localization, mandatory, manual, mobility, model, mrd, ms, need, needed, number, odm, option, peripheral, peripherals, permanently, plan, process, provide, provided, psu, qrg, qty, queue, quick, r8630, randy, rce, rechargeable, recommended, register, registry, report, requires, resources, rfid, rqf0330, rtification, sections, separate, seri, shall, sheet, size, sow, spec, specification, specs, spker, stand, standalone"
Brazil_ANATEL__ACT_No_4083_docx.txt,"Internal, Manufacturing, New, Wireless, Mandatory, Notebook, Tablet, Gateway, Networking, Dock, I, Audio, BT, NFC, WWAN, WiGig, Other, New","act, bulletin, 715, additional, date, resolution, yes, change, comments, indicate, process, product, sample, 2in1, action, anatel, certification, completion, compliance, current, deliverable, detachable, documents, plan, products, required, resources, scope, stakeholder, wireless, 2020, 2220, 4083, based, battery, block, brazil, configuration, cut, detailed, function, hard, iot, keyboard, lead, lob, needed, note, nº2220, procedure, psu, regulation, requirement, requirements, soft, specifications, telecommunications, time, title, total, transition, ws, 01340, 0998, 13, 19, 20, 2021, 21, 27, 31, able, acts, address, agile, align, apply, area, assessing, assistance, bids, blair, captured, changed, changes, client, concerns, conformity, contacts, cord, cover, criteria, cross, declaration, defined, definitive, deliverables, distribution, document, documentation, dt, effective, embed, enforcement, engineer, establishing, evaluation, existing, explanation, external, final, following, functional, government, guidance, help, impact, implementation, implemented, include, inform, initially, internal, inventory, issued, items, july, keyboards, keyword, label, links, mandatory, modality, nancy, necessity, notebooks, number, nº, operational, packaging, pc, place, platform, provide, publish, qty, quality, questions, reference, referenced, refresh, registration, regulatory, released, report, revision, revoked, rfid, rqa, rules, search, september, ship, specify, stakeholders, standards, status, surveillance, switches, tablets, target, targeted, team, teams, technical, terms, tied, transitory, update, updated, version, voluntary, wlan"
Sweden___TCO_Generation_9___CSG_Products_docx.txt,"Internal, Importation, Market, Update, Safety, Materials, Energy, Voluntary, New, Sustaining, Tower, AIO, Fixed, Mobile, Notebook, Tablet, Chromebook, Portable, Ext, Int, Pwr","tco, product, certified, brand, pr, owner, odm, class, oduct, power, sme, classification, level, supply, test, saq, ser, energy, gpce, products, rce, chain, report, service, process, certificate, development, generation, ility, requirements, sold, version, ation, battery, criteria, data, final, issued, reliability, upply, website, ernal, ified, int, iso, pro, requirement, added, appendix, application, availability, ba, com, compliance, date, facility, factory, new, non, note, pcb, performance, ption, star, submitted, tool, ttery, weight, ass, assembly, certification, color, ement, end, ext, flame, indicators, information, logo, management, meet, minimum, nergy, ovide, parts, portal, post, provide, responsibility, substances, used, user, verification, annually, approved, cert, consumption, details, digital, document, ducts, eng, external, facilities, form, grams, luminance, marketing, mkt, nform, packaging, pcdc, producer, provided, psu, software, specific, support, usb, verifier, waste, able, accepted, acco, accredited, ainab, alled, aloge, andar, astic, benchmark, cable, certifed, cific, collected, consumer, contact, contain, content, copy, ction, ctory, current, dized, efficiency, electronic, embly, erfor, ested, exempted, fa, factories, halogenated, ho, identified, included, includes, including, inst, internal, izers, link, list, manag, mance, mandate, manual, marketed, maximum, mentioned, mi, min, nated, onsum, owners, pcf, pdf, percentage, pl, plate, pre, printed, program, proof, public, rding, rdoc, rec, recycled, required, reuse, revised, score, self, spe, st, state, sumer, summary, suppliers, sust, sustainability, tcocertified, te, tec, tem, temporary, total, type, union, unit, users, using, worker, ycled, ystem, 01070, 12, 17025, 2021, 21, 300, 50001, 80, according, action, additive, address, age, agency, allowed, angular, annual, applying, area, assessment, ators, avoid, based, basis, benc, bids, br, bulletin, carbon, carry, cat, cate, ce, certi"
Japan___Green_Purchase_Law_FY2022___PC__Server__Storage_and_Display_docx.txt,"Internal, Market, Update, Materials, Energy, Voluntary, New, Sustaining, Tower, AIO, Fixed, Thin, Rugged, Mobile, Notebook, Chromebook, ServerA, ServerB, Storage, Display","jel, requirements, voluntary, pc, energy, storage, 2022, compliance, japan, fy2022, law, product, requirement, display, green, plastic, required, 2023, bulletin, gpl, products, recycled, server, star, workstation, client, marketing, purchase, standard, target, year, rate, scope, 01, chemical, content, date, declaration, dell, disclosure, government, label, process, shows, substances, table, web, agency, arm, compliant, computer, conscious, contact, defined, disclose, feb, https, including, inventory, japanese, jis, jp, moss, number, refer, regulation, regulatory, revised, revision, rohs, self, services, summary, supplier, task, version, www, 01187, 0950, 100, 2021, 2111, 28, 2c, 5in, 75mm, 85, accordance, action, appendix, apr, archive, battery, bp, buys, changed, changes, chart, compliant⁴, confluence, contains, current, denotes, details, determined, discarded, discloses, distribution, enforcement, engineer, english, env, external, factory, finalize, fulfill, fy2020, fy2021, governmental, hdd, hozen, incl, iot, judgement, key, l10, l6, mandated, mandatory, manufactures, manufacturing, march, material, mitigation, model, non, owned, owners, page, pdf, plan, policy, psu, rdoc, reduced, reference, report, sample, specified, start, stringent, teams, template, ws, 00213, 03, 11, 12, 13, 15, 17, 171204, 180210, 180211, 21, 81, 8f, _x, _y, able, ac, accessories, adapter, added, address, agent, aio, aligning, allowed, annual, applicable, april, area, articles, artwork, assignments, audit, bid, bids, blue, box, brown, calculation, category, center, central, certification, cfi, chain, clear, com, concerns, concise, configuration, confirm, consideration, contained, cord, criteria, crm, currently, customers, cut, data, dcs, defective, deliverable, deliverables, dependency, description, design, desktop, detailed, dev, disk, disks, distributor, dn, document, documentation, doi, draft, drives, dss, dt, e3, early, eco, edg, electrical, electronic, element, emc, engineering, environment, equipment, evaluation, evidence, exceeding, excludes"
EU___EN_301_908__13_V13_1_1_docx.txt,"Internal, Market, Update, Wireless, Mandatory, Mobile, Notebook, Chromebook, WWAN, New, Sustaining","additional, date, required, standard, yes, 13, comments, indicate, product, sample, 301, 908, change, cited, completion, deliverable, en, eu, pc, plan, requirement, resources, stakeholder, v13, 10, 2021, 27, 4g, 72, action, antenna, applicable, battery, block, bulletin, compliance, configuration, current, cut, doc, documents, function, hard, include, iot, issued, laptop, lead, mm, needed, performance, process, psu, regulation, requirements, soft, specifications, tablet, tec, time, title, total, transition, v11, ws, wwan, 02, 14, 201202, 3gpp, able, addition, address, agile, applied, apply, area, assistance, based, bids, body, bryan, certification, changed, client, cm, commission, concerns, conformity, contacts, cord, cover, cross, dd, declaration, defined, deliverables, dell, detailed, device, distribution, document, documentation, dt, effective, embed, enforcement, engineer, euoj, european, existing, explanation, external, final, functional, government, guidance, harmonised, help, impact, implementation, includes, inform, initially, internal, inventory, kelleher, keyword, label, like, limitations, links, mandatory, module, month, narrower, nb, note, noted, notified, number, oj, packaging, parameters, peter, place, platform, platforms, presumption, products, provide, published, qty, quality, questions, reference, regan, registration, regulatory, release, released, report, revision, rfid, scope, search, ship, specify, stakeholders, standards, status, supersedes, surveillance, target, targeted, team, teams, technical, trp, trs, types, update, updated, updates, version, voluntary, wider, wlan, yyyy"
Singapore_Consumer_Protection__Safety_Requirements__Registration_Scheme_docx.txt,"Internal, Market, Update, Safety, Mandatory, Tower, AIO, Fixed, Thin, Rugged, Mobile, Notebook, Tablet, Chromebook, Display, Projector, Dock, Ext, Int, Pwr, Other, New, Sustaining, Service, Refurbished","safety, standards, appliances, mains, pin, plugs, ac, adaptor, additional, change, class, computer, date, edition, iec, registration, required, ss, yes, 15, 2019, booklet, comments, controlled, goods, indicate, minimum, product, registered, requirements, sample, test, 145, 2014, 62368, applicable, completion, complied, deliverable, documents, fitted, ii, information, plan, power, process, products, renewal, report, resources, singapore, stakeholder, 140318, 2001, 2020, 472, 60950, action, amp, authority, battery, block, bulletin, certificate, compliance, configuration, consumer, current, cut, embed, external, feb, function, hard, including, internal, iot, lead, links, meet, min, monitor, multimedia, need, needed, oct, plug, protection, psu, reference, regulation, requirement, requires, revision, scheme, soft, specifications, sustaining, technical, tested, th, time, title, total, transition, type, updated, wrceea, ws, 04, 0986, 10, 13, 19, 1997, 1999, 31, able, active, adaptors, add, address, affected, agile, apply, applying, area, assistance, attached, based, bids, box, category, certain, certification, changed, client, communication, concerns, contacts, cord, cps, cpu, cross, crt, dc, declaration, defined, deliverables, dell, detailed, display, distribution, docking, document, documentation, drive, dt, effective, en50075, end, enforcement, engineer, enterprise, equipment, existing, explanation, final, functional, government, guidance, help, home, impact, implementation, include, info, inform, initially, invalid, inventory, issued, keyword, label, lcd, line, mandatory, mark, multi, nicholas, note, notebook, notes, notification, notofication, number, old, operated, packaging, pc, personal, pins, place, platform, plotter, printer, projector, provide, published, qty, quality, questions, rdoc, rectangular, refer, register, regulatory, released, replacing, rfid, round, scanner, scope, search, set, shall, ship, speaker, specify, stakeholders, station, status, supplier, suppliers, supply, surveillance, target, targeted, team, teams, telephony, update, updating, use, version, voltage, voluntary, wish, wlan, wong"
Energy_Star_Storage_1_1_docx.txt,"Internal, Manufacturing, Update, Energy, Voluntary, Storage","storage, energy, star, products, specification, requirements, data, psu, epa, version, 2018, power, additional, center, certification, load, output, test, yes, 80, capable, configuration, date, efficiency, emerald, snia, systems, 85, 90, 95, based, block, comments, current, filer, indicate, levels, method, plan, process, product, redundant, required, sample, scope, watts, 21, change, completion, deliverable, family, file, final, marketing, published, recognized, resources, sales, stakeholder, targeting, tested, 100, 1000, 15, 20, 50, 500, 89, action, attached, battery, bulletin, compliance, cut, dell, documentation, documents, effective, estar, factor, feb, function, hard, implementation, include, iot, labeling, lead, measurement, minimum, needed, obtain, perform, program, qualification, quality, rated, regulation, regulatory, release, requirement, rev, revision, scale, soft, specifications, standards, team, teams, technical, time, title, total, transition, type, updated, voluntary, website, ws, 02, 12, 16, 180216, 37, ability, able, access, accordance, according, address, advanced, agile, agreement, annual, apply, approved, area, assistance, associating, berry, bids, blade, bodies, body, branding, brings, capability, categories, certified, changed, characterized, chase, client, computer, concerns, contacts, contain, controller, cord, criteria, cross, decide, declaration, define, defined, definitions, deliverables, dell_emc, depends, detailed, determine, development, differences, direct, distribution, document, dot, draft, dt, effectivity, embed, emeraldtm, energystar, enforcement, engineer, equirements, evaluating, excluded, existing, explanation, external, fed, finalized, following, functional, functions, future, gov, government, guidance, help, impact, impacted, implement, includes, indicated, individual, inform, initially, intent, internal, inventory, issued, keyword, known, lab, label, laboratories, laboratory, limits, links, list, located, make, management, mandatory, mark, market, maximum, meet, multiple, network, new, non, note, number, object, online, optimal, packaging, partner, partnership, pc, personal, place, platform, plus, points, portable, prd"
S__Korea_RRA_announcement_No_2014_16_docx.txt,,"rra, components, type, 2014, 16, bulletin, conformity, certificate, korea, adapter, announcement, assessment, broadcasting, computer, equipment, internal, msip, replaced, ac, agency, certified, change, dc, diode, equivalent, notification, permissive, reference, research, telecommunication, text, applied, applies, authority, date, details, emc, example, external, identification, included, including, item, products, radio, requirement, section, summary, wto, 01, 09, 11, 12, 141126, 17, actions, added, additional, amended, appendix, area, author, battery, board, bold, capacitor, capacity, cell, changes, charger, click, comply, component, considered, contacts, controller, criteria, devices, distribution, effective, electrical, emitting, enter, existed, extra, final, function, grs, impacts, individually, inductor, information, interim, issued, kc, kcc, key, keyword, kim, kn22, kn24, know, light, lin, linda_ch, manufacturers, misp, modification, national, newly, november, nrra, number, numbered, official, perspective, phone, power, protect, published, regardless, regulation, regulatory, related, relaxes, remark, remove, removed, replace, resistor, revision, revison, search, sentences, size, smps, south, specification, store, suitable, supply, technical, technology, telecommunications, test, title, used, youngbin"
US_California_Products_and_Packaging_Label_CSG_ISG_docx.txt,"All, New, Manufacturing, Importation, Market, New, Packaging, Other, No, Mandatory","packaging, product, products, california, state, chasing, material, plastic, arrows, date, symbol, recyclability, shall, department, recycling, rigid, code, recyclable, requirements, january, label, law, public, resin, study, wireless, 2024, characterization, delete, new, requirement, revision, spec, use, add, compliance, examples, findings, needed, placed, regulation, symbols, triangle, type, action, adhere, aggregated, arm, arrow, available, bottle, bulletin, container, designed, determination, external, include, labels, list, manufactured, meeting, non, number, percent, polyethylene, preliminary, program, required, sold, sorted, task, transfer, updates, used, version, 01550, 18, 2030, 2205, 60, 75, adhesives, agency, beth, bottles, business, change, comments, commercial, components, conduct, confluence, considered, containers, cord, crm, csg, current, days, deemed, defined, dell, density, details, determine, distributed, drives, ea, early, electronics, enables, end, enforcement, engage, engineering, ensure, et, facility, final, form, global, gpce, high, highlight, identification, imported, impose, includes, indicating, information, inks, inside, international, iot, isg, johnson, key, letters, life, link, management, marketed, months, note, owner, parts, plan, power, prevent, process, processing, professions, prohibit, psu, publish, publishes, restricted, scope, seq, stakeholders, statement, status, streams, sufficient, surveillance, table, testing, tool, transported, types, update, useful, value, website, ws, 10, 100, 17200, 1750, 17500, 2021, 20210sb343_90, 2022, 2027, 25, 30, 343, abbreviation, act, adapter, address, advertising, affected, agent, agile, agreement, allow, america, appear, applicable, apply, approval, area, arising, artwork, ask, assignments, association, audit, authorities, authority, awaiting, bags, bar, basecups, based, basic, battery, bids, bilateral, box, breach, brown, cable, cards, cart, cartridge, case, ce, certification, changed, checkpoint, chromebook, civil, claim, claims, clarity, client, clra, coded, codes, com, common, companion, competition, comply, composed, concerns, conducted, configuration"
Korea___RRA_EMC_regulation___IT_devices_docx.txt,"Internal, Importation, Update, EMC, Mandatory, New, Tower, AIO, Fixed, Thin, Rugged, Mobile, Notebook, Tablet, Chromebook, Indust, Gateway, ServerA, ServerB, Storage, Networking, Display, Projector, Dock, I, Audio, Ext, Int, BT, NFC, WWAN, WiGig","3m, 10m, peak, quasi, product, products, equipment, krw, radiated, testing, emission, person, regulation, 2022, date, kcc, rra, tested, 20kva, certificate, class, condition, emc, revision, surveillance, wireless, 1ghz, applied, bulletin, communication, final, market, selling, shall, test, 230, 2m, 3k, 5m, cables, cases, certified, current, cylindrical, devices, diameter, electric, field, ground, grs, height, note, optional, purpose, rd, requirements, standard, strength, violation, volume, 30, 50, action, broadcasting, change, charged, compliance, conduct, contact, criteria, crm, distance, frequency, high, holder, input, installs, network, peripherals, plan, power, rated, registration, report, station, stop, update, using, version, 01412, 1000, 150khz, 1k, 2023, 22, 2202, 30m, 32, 40, 47, 60, according, agency, allowed, allows, apply, band, based, battery, changed, changes, cispr, confluence, dell, details, documents, emissions, enforcement, external, fine, frequencies, fulfill, impact, importing, imprisonment, including, initial, iot, key, kim, korea, ks, lab, label, lation, lead, lending, lin, manufacturing, mhz, nd, number, packaging, pass, permissible, permissive, permitting, process, project, psu, rce, rdoc, regulatory, released, required, requirement, sensitivity, sep, stores, table, task, technical, transports, type, updated, use, used, vio, ws, youngbin, 10k, 12, 19, 1kusd, 1qty, 24, 2k, 30k, 31, 3124, 37, 57, 5k, 7k, 9832, address, agent, announced, applicable, applicant, applicants, applies, area, arm, artwork, assess, assessed, assignments, audit, authority, away, bands, bids, box, brown, cancel, certification, client, collection, com, common, completed, concerns, conducting, configuration, confirmed, confirming, content, cord, correction, corrective, decide, decision, declaration, deliverable, deliverables, demolition, dependency, destruction, detailed, display, displaying, displays, distribution, distributor, document, documentation, dt, effective, engineer, example, existing, factory, failed, feb, fee, filing, fulfilled, government, grc"
Thailand___TISI___TIS_marking_with_QR_code_docx.txt,"Internal, Importation, Market, New, Safety, Mandatory, Portable, Pwr, Other, New, Sustaining, Service, Refurbished","code, qr, tis, marking, power, requirement, tisi, battery, product, shall, bank, cord, size, 2021, certificate, importer, mm, particular, mark, products, area, display, portable, yes, date, dell, hard, number, packaging, qman, text, thailand, title, 20, additional, apply, bulletin, category, certified, consulting, cut, displayed, example, generate, implement, indicate, mr, new, plan, ready, required, sample, scope, standard, 10, agent, batteries, certification, change, com, comments, completion, compliance, current, email, factory, height, holder, implemented, information, link, location, marked, needs, nos, note, pack, phases, position, refer, register, regulatory, resources, smaller, suppliers, surveillance, tel, time, url, 01, 2020, 2548, 2549, 2560, 28, 5424296, 662, able, action, add, addition, applicable, application, assessment, assigned, batt, block, bulletins, cert, configuration, contacts, deliverable, different, documents, effective, end, fake, format, function, hang, impact, implementation, including, iot, issued, label, lead, local, needed, online, page, process, project, psu, reference, registration, regulation, requirements, risk, sap, small, soft, specifications, stakeholder, tag, teams, tied, tis166, tis2217, tis2879, total, transition, ws, 01363, 10mm, 180606, 2464254, 30, 31, 6688, accompany, added, address, admin, affixes, agile, appointed, assistance, banks, based, bids, bill_cc, black, business, cases, categories, certs, changed, chungmankasemsuk, client, color, complexity, comply, concerns, consumer, coordinator, core, corresponding, crm, cross, ct, currently, cus, days, dec, declaration, defined, definition, deliverables, detailed, direct, director, displaying, distribution, document, documentation, dt, easily, embed, embedded, enforcement, eng0004262, engineer, ensure, eventually, existing, explanation, external, final, functional, generated, government, guidance, help, identified, image, importation, imported, include, inform, initially, internal, inventory, jiraporn, july, keyword, kit, links, manage, manager, managing, mandatory, market, mentioned, models, ms, need, officially, offline, onward"
Oman_TRA_type_approval_requirements__RoHS_requirement_docx.txt,"Internal, Importation, New, Materials, Mandatory, Tower, AIO, Fixed, Thin, Rugged, Mobile, Notebook, Tablet, Chromebook, Indust, Networking, Dock, I, BT, NFC, WWAN, WiGig, Other, New","oman, approval, rohs, tra, type, eu, required, 2020, additional, compliance, date, product, requirement, yes, comments, doc, indicate, process, requirements, sample, scope, 30, bulletin, change, completion, deliverable, equipment, function, plan, products, resources, stakeholder, title, wireless, action, battery, block, certification, changed, comply, configuration, current, cut, demonstrate, documents, existing, hard, iot, june, lead, needed, npi, psu, quality, regulation, soft, specifications, telecom, time, total, transition, ws, 01030, 16, 20, 20approval, 20documents1, 20tra, 20type, 25, 53, able, act, address, agile, applications, apply, april, area, assistance, based, bids, bryan, client, com, concerns, contacts, cord, covering, cross, declaration, defined, deliverables, dell, demonstrating, detailed, distribution, document, documentation, docx, dt, effective, embed, enabled, enforcement, engineer, explanation, external, far, final, functional, government, guidance, help, https, impact, implementation, include, inform, initially, internal, inventory, issued, keyword, label, links, making, mandatory, march, market, module, modules, need, new, note, number, omani, packaging, parts, pc, place, platform, productcompliance, provide, qty, questions, reference, regan, registration, regulatory, released, report, requires, revision, rfid, rqa, search, ship, spare, specify, stakeholders, standards, status, subject, surveillance, target, targeted, team, teams, technical, terminal, unless, updated, use, version, voluntary, web, wlan"
